id,timestamp,hour,day,month,datetime,timezone,source,destination,cab_type,product_id,name,price,distance,surge_multiplier,latitude,longitude,temperature,apparentTemperature,short_summary,long_summary,precipIntensity,precipProbability,humidity,windSpeed,windGust,windGustTime,visibility,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,icon,dewPoint,pressure,windBearing,cloudCover,uvIndex,visibility.1,ozone,sunriseTime,sunsetTime,moonPhase,precipIntensityMax,uvIndexTime,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
67e59fd4-329c-484f-8c43-a9035c6f787b,1545072311.0,18,17,12,12/17/2018 18:45,America/New_York,North Station,Boston University,Lyft,lyft_plus,Lyft XL,16.5,3.15,1.0,42.2148,-71.033,38.75,33.51, Overcast , Light rain in the morning and overnight. ,0.0,0.0,0.84,7.19,8.88,1545022800,8.325,40.61,1545076800,24.07,1545130800,34.97,1545080400,12.04,1545134400, cloudy ,34.41,1000.46,294,1.0,1,8.325,335.8,1545048523,1545081282,0.33,0.0221,1545066000,34.19,1545048000,40.66,1545022800,27.39,1545044400,34.97,1545080400
dbc0f924-cf2e-4ff3-ab33-83a91193d144,1545050111.0,12,17,12,12/17/2018 12:35,America/New_York,Back Bay,Boston University,Lyft,lyft_line,Shared,5.0,1.44,1.0,42.3503,-71.081,35.01,29.04, Overcast , Light rain in the morning. ,0.0009,0.03,0.92,7.13,7.85,1545022800,8.468,41.51,1545076800,24.05,1545134400,36.11,1545076800,12.12,1545134400, cloudy ,32.88,1004.18,336,1.0,0,8.468,325.5,1545048561,1545081267,0.33,0.0183,1545066000,34.24,1545044400,41.51,1545076800,28.43,1545044400,36.11,1545076800
0eb459ce-c3dd-437a-b730-e777404a540d,1545026705.0,6,17,12,12/17/2018 6:05,America/New_York,West End,Northeastern University,Lyft,lyft_luxsuv,Lux Black XL,38.5,3.08,1.0,42.3647,-71.0542,39.19,32.57, Possible Drizzle , Light rain in the morning. ,0.0071,0.56,0.91,10.16,12.56,1545022800,3.495,41.38,1545076800,23.98,1545138000,35.88,1545076800,11.86,1545134400, rain ,36.81,1005.65,34,1.0,0,3.495,330.5,1545048558,1545081257,0.33,0.0182,1545066000,34.25,1545044400,41.38,1545076800,28.3,1545044400,35.88,1545076800
3b506d55-9680-4d91-b82d-1c5408d5142c,1545028212.0,6,17,12,12/17/2018 6:30,America/New_York,Back Bay,North End,Lyft,lyft_luxsuv,Lux Black XL,34.0,2.65,1.0,42.3647,-71.0542,39.19,32.57, Possible Drizzle , Light rain in the morning. ,0.0071,0.56,0.91,10.16,12.56,1545022800,3.495,41.38,1545076800,23.98,1545138000,35.88,1545076800,11.86,1545134400, rain ,36.81,1005.65,34,1.0,0,3.495,330.5,1545048558,1545081257,0.33,0.0182,1545066000,34.25,1545044400,41.38,1545076800,28.3,1545044400,35.88,1545076800
e25fc74a-366e-4dbb-84ed-92ede852cc3f,1545063606.0,16,17,12,12/17/2018 16:20,America/New_York,Haymarket Square,Back Bay,Lyft,lyft_luxsuv,Lux Black XL,27.5,2.28,1.0,42.3505,-71.1054,37.62,32.77, Overcast , Light rain in the morning. ,0.0,0.0,0.88,6.22,7.24,1545022800,8.54,41.44,1545076800,24.05,1545134400,36.09,1545076800,12.3,1545134400, cloudy ,34.53,1001.67,309,1.0,1,8.54,327.0,1545048567,1545081273,0.33,0.0217,1545066000,34.22,1545044400,41.44,1545076800,28.61,1545044400,36.09,1545076800
3cf681d7-d463-4174-ab06-a2a943501894,1545042310.0,10,17,12,12/17/2018 10:25,America/New_York,Northeastern University,Back Bay,Lyft,lyft_lux,Lux Black,16.5,1.46,1.0,42.3519,-71.0551,35.45,28.89, Possible Drizzle , Light rain in the morning. ,0.0057,0.59,0.94,8.27,9.68,1545022800,4.942,41.44,1545076800,23.93,1545138000,35.95,1545076800,11.82,1545134400, rain ,33.82,1004.49,349,1.0,0,4.942,328.7,1545048555,1545081260,0.33,0.0175,1545066000,34.14,1545044400,41.44,1545076800,28.12,1545044400,35.95,1545076800
66b1d63f-2973-4b8b-87f4-12d3a14f54db,1545012011.0,2,17,12,12/17/2018 2:00,America/New_York,Boston University,West End,Lyft,lyft_plus,Lyft XL,16.5,3.11,1.0,42.3519,-71.0551,40.39,34.5, Light Rain , Rain throughout the day. ,0.092,1.0,0.91,9.15,14.64,1545015600,3.202,43.76,1544990400,34.14,1545044400,38.3,1544986800,28.12,1545044400, rain ,37.83,1009.75,49,1.0,0,3.202,324.3,1544962117,1544994842,0.3,0.1266,1544979600,39.29,1544954400,43.76,1544990400,33.73,1545019200,38.3,1544986800
64e4295c-48e4-48c6-9fcc-47b5b3da0aa0,1545036312.0,8,17,12,12/17/2018 8:45,America/New_York,Northeastern University,North Station,Lyft,lyft_luxsuv,Lux Black XL,38.0,3.24,1.0,42.2148,-71.033,37.83,30.56, Light Rain , Light rain in the morning and overnight. ,0.0216,1.0,0.91,10.88,10.88,1545022800,3.139,40.61,1545076800,24.07,1545130800,34.97,1545080400,12.04,1545134400, rain ,35.31,1004.44,356,1.0,0,3.139,332.2,1545048523,1545081282,0.33,0.0221,1545066000,34.19,1545048000,40.66,1545022800,27.39,1545044400,34.97,1545080400
4e1f0a56-e7ca-480f-98d6-afa102c06303,1545077411.0,20,17,12,12/17/2018 20:10,America/New_York,West End,Fenway,Lyft,lyft_lux,Lux Black,38.5,2.95,1.5,42.3588,-71.0707,40.4,35.63, Mostly Cloudy , Light rain in the morning. ,0.0,0.0,0.72,6.99,8.23,1545022800,9.808,41.35,1545076800,24.0,1545134400,35.88,1545076800,11.99,1545134400, partly-cloudy-day ,31.96,999.8,286,0.77,0,9.808,350.3,1545048561,1545081263,0.33,0.0184,1545066000,34.25,1545044400,41.35,1545076800,28.4,1545044400,35.88,1545076800
89817f99-594d-4590-a807-53534945e2e0,1545012906.0,2,17,12,12/17/2018 2:15,America/New_York,North Station,Northeastern University,Lyft,lyft_plus,Lyft XL,19.5,3.23,1.0,42.3519,-71.0551,40.39,34.5, Light Rain , Rain throughout the day. ,0.092,1.0,0.91,9.15,14.64,1545015600,3.202,43.76,1544990400,34.14,1545044400,38.3,1544986800,28.12,1545044400, rain ,37.83,1009.75,49,1.0,0,3.202,324.3,1544962117,1544994842,0.3,0.1266,1544979600,39.29,1544954400,43.76,1544990400,33.73,1545019200,38.3,1544986800
1f17b4e4-7940-41f7-87c6-60b844975b1b,1545018003.0,3,17,12,12/17/2018 3:40,America/New_York,Beacon Hill,Haymarket Square,Lyft,lyft_line,Shared,5.0,1.32,1.0,42.3503,-71.081,40.45,34.66, Light Rain , Rain throughout the day. ,0.0591,1.0,0.91,8.96,15.7,1545015600,2.9939999999999998,43.73,1544990400,34.24,1545044400,38.39,1544986800,28.43,1545044400, rain ,37.95,1009.25,47,1.0,0,2.9939999999999998,324.4,1544962123,1544994849,0.3,0.1254,1544979600,38.94,1544954400,43.73,1544990400,33.99,1545019200,38.39,1544986800
156d7f4a-c255-41c4-883d-f6383b7b9b3b,1545025506.0,5,17,12,12/17/2018 5:45,America/New_York,Boston University,Financial District,Lyft,lyft_line,Shared,9.0,4.59,1.0,42.3519,-71.0643,39.27,33.06, Drizzle , Light rain in the morning. ,0.0121,0.74,0.9,9.27,12.36,1545022800,3.847,41.42,1545076800,23.89,1545138000,35.95,1545076800,11.83,1545134400, rain ,36.71,1006.44,39,1.0,0,3.847,329.1,1545048558,1545081262,0.33,0.0178,1545066000,34.07,1545044400,41.42,1545076800,28.11,1545044400,35.95,1545076800
bc8a25de-edb2-4bf0-bdcd-4b1370ca32f3,1545044711.0,11,17,12,12/17/2018 11:05,America/New_York,Financial District,Fenway,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28.5,4.48,1.0,42.3503,-71.081,34.87,28.73, Overcast , Light rain in the morning. ,0.0023,0.16,0.93,7.37,8.18,1545022800,8.275,41.51,1545076800,24.05,1545134400,36.11,1545076800,12.12,1545134400, cloudy ,32.99,1004.23,340,1.0,0,8.275,326.2,1545048561,1545081267,0.33,0.0183,1545066000,34.24,1545044400,41.51,1545076800,28.43,1545044400,36.11,1545076800
796b2a81-6352-4d85-912c-782156777a77,1545062110.0,15,17,12,12/17/2018 15:55,America/New_York,Theatre District,South Station,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,27.5,0.55,1.0,42.3519,-71.0551,36.87,31.64, Overcast , Light rain in the morning. ,0.0005,0.07,0.87,6.56,8.6,1545022800,9.588,41.44,1545076800,23.93,1545138000,35.95,1545076800,11.82,1545134400, cloudy ,33.45,1003.27,330,1.0,1,9.588,326.4,1545048555,1545081260,0.33,0.0175,1545066000,34.14,1545044400,41.44,1545076800,28.12,1545044400,35.95,1545076800
35143c55-3c31-4a63-be16-f024cef7d3ce,1545018307.0,3,17,12,12/17/2018 3:45,America/New_York,West End,Boston University,Lyft,lyft_lux,Lux Black,26.0,2.93,1.0,42.3503,-71.081,40.45,34.66, Light Rain , Rain throughout the day. ,0.0591,1.0,0.91,8.96,15.7,1545015600,2.9939999999999998,43.73,1544990400,34.24,1545044400,38.39,1544986800,28.43,1545044400, rain ,37.95,1009.25,47,1.0,0,2.9939999999999998,324.4,1544962123,1544994849,0.3,0.1254,1544979600,38.94,1544954400,43.73,1544990400,33.99,1545019200,38.39,1544986800
d73ec66a-a430-47e1-a278-1fe10005cedc,1545027309.0,6,17,12,12/17/2018 6:15,America/New_York,North Station,Boston University,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,12.0,3.01,1.0,42.3647,-71.0542,39.19,32.57, Possible Drizzle , Light rain in the morning. ,0.0071,0.56,0.91,10.16,12.56,1545022800,3.495,41.38,1545076800,23.98,1545138000,35.88,1545076800,11.86,1545134400, rain ,36.81,1005.65,34,1.0,0,3.495,330.5,1545048558,1545081257,0.33,0.0182,1545066000,34.25,1545044400,41.38,1545076800,28.3,1545044400,35.88,1545076800
467c54e8-8408-4d4a-90bf-69ed7debfa79,1545070515.0,18,17,12,12/17/2018 18:15,America/New_York,Financial District,Fenway,Lyft,lyft_lux,Lux Black,32.5,4.49,1.0,42.2148,-71.033,38.75,33.51, Overcast , Light rain in the morning and overnight. ,0.0,0.0,0.84,7.19,8.88,1545022800,8.325,40.61,1545076800,24.07,1545130800,34.97,1545080400,12.04,1545134400, cloudy ,34.41,1000.46,294,1.0,1,8.325,335.8,1545048523,1545081282,0.33,0.0221,1545066000,34.19,1545048000,40.66,1545022800,27.39,1545044400,34.97,1545080400
58e7c801-4e3b-4a63-9ad8-84c4e9be8a19,1545074411.0,19,17,12,12/17/2018 19:20,America/New_York,Back Bay,South Station,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,1.68,1.0,42.3398,-71.0892,40.78,36.05, Overcast , Light rain in the morning. ,0.0,0.0,0.69,7.06,9.44,1545022800,9.972999999999999,41.58,1545076800,23.95,1545134400,36.21,1545076800,12.05,1545134400, cloudy ,31.55,999.84,284,0.89,0,9.972999999999999,344.9,1545048561,1545081271,0.33,0.0181,1545066000,34.0,1545044400,41.58,1545076800,28.18,1545044400,36.21,1545076800
a3434a03-315e-4f8a-af43-91018edc622b,1545024004.0,5,17,12,12/17/2018 5:20,America/New_York,Fenway,Back Bay,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,15.0,1.5,1.0,42.3519,-71.0643,39.27,33.06, Drizzle , Light rain in the morning. ,0.0121,0.74,0.9,9.27,12.36,1545022800,3.847,41.42,1545076800,23.89,1545138000,35.95,1545076800,11.83,1545134400, rain ,36.71,1006.44,39,1.0,0,3.847,329.1,1545048558,1545081262,0.33,0.0178,1545066000,34.07,1545044400,41.42,1545076800,28.11,1545044400,35.95,1545076800
c33c72d6-44f2-48dc-809b-5564faf3084c,1545052815.0,13,17,12,12/17/2018 13:20,America/New_York,Northeastern University,North Station,Lyft,lyft_premier,Lux,27.5,3.23,1.5,42.3519,-71.0551,35.19,28.8, Overcast , Light rain in the morning. ,0.0,0.0,0.89,7.88,8.47,1545022800,8.459,41.44,1545076800,23.93,1545138000,35.95,1545076800,11.82,1545134400, cloudy ,32.17,1004.17,329,1.0,0,8.459,325.3,1545048555,1545081260,0.33,0.0175,1545066000,34.14,1545044400,41.44,1545076800,28.12,1545044400,35.95,1545076800
c048d50f-165a-44c9-879d-661461e9c9ac,1545062410.0,16,17,12,12/17/2018 16:00,America/New_York,Boston University,Back Bay,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,15.0,1.56,1.0,42.3505,-71.1054,37.62,32.77, Overcast , Light rain in the morning. ,0.0,0.0,0.88,6.22,7.24,1545022800,8.54,41.44,1545076800,24.05,1545134400,36.09,1545076800,12.3,1545134400, cloudy ,34.53,1001.67,309,1.0,1,8.54,327.0,1545048567,1545081273,0.33,0.0217,1545066000,34.22,1545044400,41.44,1545076800,28.61,1545044400,36.09,1545076800
06f6469b-9166-4c2c-b7d7-aaa9d211a634,1545039010.0,9,17,12,12/17/2018 9:30,America/New_York,Fenway,Theatre District,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,8.5,2.66,1.0,42.3644,-71.0661,35.84,29.23, Drizzle , Light rain in the morning. ,0.0092,0.74,0.94,8.52,10.39,1545022800,3.6060000000000003,41.39,1545076800,23.87,1545138000,35.93,1545076800,11.81,1545134400, rain ,34.25,1004.71,352,1.0,0,3.6060000000000003,329.7,1545048561,1545081260,0.33,0.0185,1545066000,34.07,1545044400,41.39,1545076800,28.17,1545044400,35.93,1545076800
55e3f137-97e1-44c3-b28f-4ac42b053578,1545074703.0,19,17,12,12/17/2018 19:25,America/New_York,Beacon Hill,Northeastern University,Lyft,lyft_luxsuv,Lux Black XL,32.5,2.49,1.0,42.3398,-71.0892,40.78,36.05, Overcast , Light rain in the morning. ,0.0,0.0,0.69,7.06,9.44,1545022800,9.972999999999999,41.58,1545076800,23.95,1545134400,36.21,1545076800,12.05,1545134400, cloudy ,31.55,999.84,284,0.89,0,9.972999999999999,344.9,1545048561,1545081271,0.33,0.0181,1545066000,34.0,1545044400,41.58,1545076800,28.18,1545044400,36.21,1545076800
c4536494-f35b-4ceb-9788-dcce8a047ff7,1545066313.0,17,17,12,12/17/2018 17:05,America/New_York,North End,North Station,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,11.5,0.92,1.0,42.2148,-71.033,37.71,31.92, Overcast , Light rain in the morning and overnight. ,0.0,0.0,0.9,7.78,7.78,1545022800,7.44,40.61,1545076800,24.07,1545130800,34.97,1545080400,12.04,1545134400, cloudy ,34.94,1001.22,305,1.0,1,7.44,328.6,1545048523,1545081282,0.33,0.0221,1545066000,34.19,1545048000,40.66,1545022800,27.39,1545044400,34.97,1545080400
2ce78a2e-4135-4646-8888-c794abc931dc,1545033307.0,7,17,12,12/17/2018 7:55,America/New_York,South Station,Back Bay,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,17.5,1.89,1.0,42.3519,-71.0643,38.41,31.98, Drizzle , Light rain in the morning. ,0.0089,0.85,0.91,9.33,11.58,1545022800,3.1830000000000003,41.42,1545076800,23.89,1545138000,35.95,1545076800,11.83,1545134400, rain ,36.14,1005.18,23,1.0,0,3.1830000000000003,331.1,1545048558,1545081262,0.33,0.0178,1545066000,34.07,1545044400,41.42,1545076800,28.11,1545044400,35.95,1545076800
0700db91-5620-4223-a5f3-b1caaf8cd29c,1545013809.0,2,17,12,12/17/2018 2:30,America/New_York,Fenway,Back Bay,Lyft,lyft_plus,Lyft XL,10.5,1.44,1.0,42.3519,-71.0551,40.39,34.5, Light Rain , Rain throughout the day. ,0.092,1.0,0.91,9.15,14.64,1545015600,3.202,43.76,1544990400,34.14,1545044400,38.3,1544986800,28.12,1545044400, rain ,37.83,1009.75,49,1.0,0,3.202,324.3,1544962117,1544994842,0.3,0.1266,1544979600,39.29,1544954400,43.76,1544990400,33.73,1545019200,38.3,1544986800
320733b6-0dc6-42c3-bffc-6762d915c95d,1545073513.0,19,17,12,12/17/2018 19:05,America/New_York,Financial District,Northeastern University,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,30.5,3.26,1.0,42.3398,-71.0892,40.78,36.05, Overcast , Light rain in the morning. ,0.0,0.0,0.69,7.06,9.44,1545022800,9.972999999999999,41.58,1545076800,23.95,1545134400,36.21,1545076800,12.05,1545134400, cloudy ,31.55,999.84,284,0.89,0,9.972999999999999,344.9,1545048561,1545081271,0.33,0.0181,1545066000,34.0,1545044400,41.58,1545076800,28.18,1545044400,36.21,1545076800
f7f5a170-c9f8-4b51-97ea-3a009d422ea7,1545011708.0,1,17,12,12/17/2018 1:55,America/New_York,Northeastern University,Theatre District,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,7.5,1.94,1.0,42.3519,-71.0643,40.61,35.0, Rain , Rain throughout the day. ,0.1289,1.0,0.91,8.68,11.82,1545015600,2.6289999999999996,43.7,1544990400,34.07,1545044400,38.29,1544986800,28.11,1545044400, rain ,38.14,1011.49,52,0.98,0,2.6289999999999996,325.0,1544962119,1544994844,0.3,0.1261,1544979600,39.07,1544954400,43.7,1544990400,33.64,1545019200,38.29,1544986800
a67e8eb9-ddc1-45bc-9bce-24330dc4b5e0,1545069012.0,17,17,12,12/17/2018 17:50,America/New_York,Theatre District,North End,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,1.57,1.0,42.2148,-71.033,37.71,31.92, Overcast , Light rain in the morning and overnight. ,0.0,0.0,0.9,7.78,7.78,1545022800,7.44,40.61,1545076800,24.07,1545130800,34.97,1545080400,12.04,1545134400, cloudy ,34.94,1001.22,305,1.0,1,7.44,328.6,1545048523,1545081282,0.33,0.0221,1545066000,34.19,1545048000,40.66,1545022800,27.39,1545044400,34.97,1545080400
e093530f-783d-45cd-9e74-30453774db35,1545067212.0,17,17,12,12/17/2018 17:20,America/New_York,West End,North End,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,12.5,1.23,1.0,42.2148,-71.033,37.71,31.92, Overcast , Light rain in the morning and overnight. ,0.0,0.0,0.9,7.78,7.78,1545022800,7.44,40.61,1545076800,24.07,1545130800,34.97,1545080400,12.04,1545134400, cloudy ,34.94,1001.22,305,1.0,1,7.44,328.6,1545048523,1545081282,0.33,0.0221,1545066000,34.19,1545048000,40.66,1545022800,27.39,1545044400,34.97,1545080400
89a1c9d8-30ac-496d-9d91-b579dccd5af3,1545066909.0,17,17,12,12/17/2018 17:15,America/New_York,Financial District,North End,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,8.0,1.21,1.0,42.2148,-71.033,37.71,31.92, Overcast , Light rain in the morning and overnight. ,0.0,0.0,0.9,7.78,7.78,1545022800,7.44,40.61,1545076800,24.07,1545130800,34.97,1545080400,12.04,1545134400, cloudy ,34.94,1001.22,305,1.0,1,7.44,328.6,1545048523,1545081282,0.33,0.0221,1545066000,34.19,1545048000,40.66,1545022800,27.39,1545044400,34.97,1545080400
20cf52f6-096b-4d43-8bd8-85ad1e9283bf,1545015611.0,3,17,12,12/17/2018 3:00,America/New_York,Back Bay,Haymarket Square,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,2.32,1.0,42.3503,-71.081,40.45,34.66, Light Rain , Rain throughout the day. ,0.0591,1.0,0.91,8.96,15.7,1545015600,2.9939999999999998,43.73,1544990400,34.24,1545044400,38.39,1544986800,28.43,1545044400, rain ,37.95,1009.25,47,1.0,0,2.9939999999999998,324.4,1544962123,1544994849,0.3,0.1254,1544979600,38.94,1544954400,43.73,1544990400,33.99,1545019200,38.39,1544986800
9134cec7-1d4c-4d24-86de-ca7ddc01125a,1545031510.0,7,17,12,12/17/2018 7:25,America/New_York,North Station,Fenway,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,35.0,3.05,1.0,42.3519,-71.0643,38.41,31.98, Drizzle , Light rain in the morning. ,0.0089,0.85,0.91,9.33,11.58,1545022800,3.1830000000000003,41.42,1545076800,23.89,1545138000,35.95,1545076800,11.83,1545134400, rain ,36.14,1005.18,23,1.0,0,3.1830000000000003,331.1,1545048558,1545081262,0.33,0.0178,1545066000,34.07,1545044400,41.42,1545076800,28.11,1545044400,35.95,1545076800
062d7c91-8a0b-4d0b-8301-d3741dc2b768,1545043805.0,10,17,12,12/17/2018 10:50,America/New_York,Haymarket Square,Financial District,Lyft,lyft_premier,Lux,11.0,1.05,1.0,42.3519,-71.0551,35.45,28.89, Possible Drizzle , Light rain in the morning. ,0.0057,0.59,0.94,8.27,9.68,1545022800,4.942,41.44,1545076800,23.93,1545138000,35.95,1545076800,11.82,1545134400, rain ,33.82,1004.49,349,1.0,0,4.942,328.7,1545048555,1545081260,0.33,0.0175,1545066000,34.14,1545044400,41.44,1545076800,28.12,1545044400,35.95,1545076800
67a3a207-2200-4026-8329-d3f271f6882f,1545038707.0,9,17,12,12/17/2018 9:25,America/New_York,North End,North Station,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,7.0,1.03,1.0,42.3644,-71.0661,35.84,29.23, Drizzle , Light rain in the morning. ,0.0092,0.74,0.94,8.52,10.39,1545022800,3.6060000000000003,41.39,1545076800,23.87,1545138000,35.93,1545076800,11.81,1545134400, rain ,34.25,1004.71,352,1.0,0,3.6060000000000003,329.7,1545048561,1545081260,0.33,0.0185,1545066000,34.07,1545044400,41.39,1545076800,28.17,1545044400,35.93,1545076800
b0c24ee1-6a99-4c10-9aea-bce56a18d754,1545051614.0,13,17,12,12/17/2018 13:00,America/New_York,Beacon Hill,Boston University,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,13.0,2.25,1.0,42.3519,-71.0551,35.19,28.8, Overcast , Light rain in the morning. ,0.0,0.0,0.89,7.88,8.47,1545022800,8.459,41.44,1545076800,23.93,1545138000,35.95,1545076800,11.82,1545134400, cloudy ,32.17,1004.17,329,1.0,0,8.459,325.3,1545048555,1545081260,0.33,0.0175,1545066000,34.14,1545044400,41.44,1545076800,28.12,1545044400,35.95,1545076800
559859d7-8a59-4a35-b5cb-4f6209294b32,1545049509.0,12,17,12,12/17/2018 12:25,America/New_York,Boston University,North Station,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,3.39,1.0,42.3503,-71.081,35.01,29.04, Overcast , Light rain in the morning. ,0.0009,0.03,0.92,7.13,7.85,1545022800,8.468,41.51,1545076800,24.05,1545134400,36.11,1545076800,12.12,1545134400, cloudy ,32.88,1004.18,336,1.0,0,8.468,325.5,1545048561,1545081267,0.33,0.0183,1545066000,34.24,1545044400,41.51,1545076800,28.43,1545044400,36.11,1545076800
e250adc8-608a-4b8a-9888-8bb9de8c2219,1545043805.0,10,17,12,12/17/2018 10:50,America/New_York,Boston University,West End,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,10.5,3.47,1.0,42.3519,-71.0551,35.45,28.89, Possible Drizzle , Light rain in the morning. ,0.0057,0.59,0.94,8.27,9.68,1545022800,4.942,41.44,1545076800,23.93,1545138000,35.95,1545076800,11.82,1545134400, rain ,33.82,1004.49,349,1.0,0,4.942,328.7,1545048555,1545081260,0.33,0.0175,1545066000,34.14,1545044400,41.44,1545076800,28.12,1545044400,35.95,1545076800
bda1714c-dc6c-4fc9-bb8b-a30523a0a1e2,1545088210.0,23,17,12,12/17/2018 23:10,America/New_York,West End,Boston University,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,29.5,2.8,1.0,42.3559,-71.055,38.96,33.83, Overcast , Light rain in the morning. ,0.0,0.0,0.7,7.11,11.22,1545022800,9.955,41.41,1545076800,23.95,1545138000,35.91,1545076800,11.84,1545134400, cloudy ,29.98,1000.88,294,0.92,0,9.955,376.8,1545048556,1545081259,0.33,0.0177,1545066000,34.18,1545044400,41.41,1545076800,28.19,1545044400,35.91,1545076800
f34f1ed0-c60e-4182-aa1f-2809c7e0170a,1545077407.0,20,17,12,12/17/2018 20:10,America/New_York,South Station,Theatre District,Lyft,lyft_premier,Lux,13.5,1.15,1.0,42.3588,-71.0707,40.4,35.63, Mostly Cloudy , Light rain in the morning. ,0.0,0.0,0.72,6.99,8.23,1545022800,9.808,41.35,1545076800,24.0,1545134400,35.88,1545076800,11.99,1545134400, partly-cloudy-day ,31.96,999.8,286,0.77,0,9.808,350.3,1545048561,1545081263,0.33,0.0184,1545066000,34.25,1545044400,41.35,1545076800,28.4,1545044400,35.88,1545076800
3a098fb4-58ce-4346-a77e-a846fb919b81,1545039908.0,9,17,12,12/17/2018 9:45,America/New_York,Theatre District,Northeastern University,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,9.5,2.32,1.0,42.3644,-71.0661,35.84,29.23, Drizzle , Light rain in the morning. ,0.0092,0.74,0.94,8.52,10.39,1545022800,3.6060000000000003,41.39,1545076800,23.87,1545138000,35.93,1545076800,11.81,1545134400, rain ,34.25,1004.71,352,1.0,0,3.6060000000000003,329.7,1545048561,1545081260,0.33,0.0185,1545066000,34.07,1545044400,41.39,1545076800,28.17,1545044400,35.93,1545076800
71b476f9-b6e8-42b7-acc7-438fb4d69dce,1545070508.0,18,17,12,12/17/2018 18:15,America/New_York,Haymarket Square,West End,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,10.5,0.61,1.0,42.2148,-71.033,38.75,33.51, Overcast , Light rain in the morning and overnight. ,0.0,0.0,0.84,7.19,8.88,1545022800,8.325,40.61,1545076800,24.07,1545130800,34.97,1545080400,12.04,1545134400, cloudy ,34.41,1000.46,294,1.0,1,8.325,335.8,1545048523,1545081282,0.33,0.0221,1545066000,34.19,1545048000,40.66,1545022800,27.39,1545044400,34.97,1545080400
62c286d7-869c-415c-9b17-fae14104dbe5,1545056113.0,14,17,12,12/17/2018 14:15,America/New_York,Fenway,North Station,Lyft,lyft_lux,Lux Black,27.5,3.24,1.0,42.3644,-71.0661,36.45,31.0, Overcast , Light rain in the morning. ,0.0005,0.09,0.88,6.79,8.73,1545022800,9.037,41.39,1545076800,23.87,1545138000,35.93,1545076800,11.81,1545134400, cloudy ,33.32,1003.86,328,1.0,1,9.037,326.0,1545048561,1545081260,0.33,0.0185,1545066000,34.07,1545044400,41.39,1545076800,28.17,1545044400,35.93,1545076800
c9833cda-f926-48de-b3c4-43e2165c1a07,1545082506.0,21,17,12,12/17/2018 21:35,America/New_York,Financial District,North End,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,26.0,1.21,1.0,42.3505,-71.1054,40.47,35.92, Mostly Cloudy , Light rain in the morning. ,0.0,0.0,0.71,6.64,7.91,1545022800,9.77,41.44,1545076800,24.05,1545134400,36.09,1545076800,12.3,1545134400, partly-cloudy-night ,31.95,999.95,286,0.76,0,9.77,354.4,1545048567,1545081273,0.33,0.0217,1545066000,34.22,1545044400,41.44,1545076800,28.61,1545044400,36.09,1545076800
d04e2fcd-ba03-4438-b44f-0c327573092f,1545031805.0,7,17,12,12/17/2018 7:30,America/New_York,Theatre District,South Station,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,7.0,0.62,1.0,42.3519,-71.0643,38.41,31.98, Drizzle , Light rain in the morning. ,0.0089,0.85,0.91,9.33,11.58,1545022800,3.1830000000000003,41.42,1545076800,23.89,1545138000,35.95,1545076800,11.83,1545134400, rain ,36.14,1005.18,23,1.0,0,3.1830000000000003,331.1,1545048558,1545081262,0.33,0.0178,1545066000,34.07,1545044400,41.42,1545076800,28.11,1545044400,35.95,1545076800
